"","region","oktmo","year","index"
"549","Тверская область",28,"2012",0.706871137494444
"550","Томская область",69,"2012",0.71787614172438
"551","Тульская область",70,"2012",0.643464389670352
"552","Тюменская область",71,"2012",0.845958618316342
"553","Удмуртская Республика",94,"2012",0.617375718730732
"554","Ульяновская область",73,"2012",0.61314649918986
"555","Хабаровский край",8,"2012",0.950288926169685
"556","Челябинская область",75,"2012",0.652874205990737
"557","Чеченская Республика",96,"2012",0.653970404783413
"558","Чувашская Республика - Чувашия",97,"2012",0.598649288080182
"559","Чукотский автономный округ",77,"2012",1.2604199825067
"560","Ярославская область",78,"2012",0.668733600034413
"561","Алтайский край",1,"2013",0.592212404993339
"562","Амурская область",10,"2013",0.786153772310917
"563","Архангельская область",11,"2013",0.796034205641181
"564","Астраханская область",12,"2013",0.599020972489418
"565","Белгородская область",14,"2013",0.617095426318678
"566","Брянская область",15,"2013",0.622150773090559
"567","Владимирская область",17,"2013",0.682504893840312
"568","Волгоградская область",18,"2013",0.630558838295063
"569","Вологодская область",19,"2013",0.712870054107907
"570","Воронежская область",20,"2013",0.637055419417357
"571","Город Москва столица Российской Федерации город федерального значения",45,"2013",1
"572","Город Санкт-Петербург город федерального значения",40,"2013",0.733114142906623
"573","Еврейская автономная область",99,"2013",0.883494818172266
"574","Забайкальский край",76,"2013",0.633371256001359
"575","Ивановская область",24,"2013",0.652395938599006
"576","Иркутская область",25,"2013",0.660055495954555
"577","Кабардино-Балкарская Республика",83,"2013",0.641340205249414
"578","Калининградская область",27,"2013",0.718081069756521
"579","Калужская область",29,"2013",0.645744337220299
"580","Камчатский край",30,"2013",1.15724632134986
"581","Карачаево-Черкесская Республика",91,"2013",0.638356551778712
"582","Кемеровская область - Кузбасс",32,"2013",0.594476089909154
"583","Кировская область",33,"2013",0.6548924782096
"584","Костромская область",34,"2013",0.650335920463582
"585","Краснодарский край",3,"2013",0.66846096667778
"586","Красноярский край",4,"2013",0.733114791526943
"587","Курганская область",37,"2013",0.627630317551536
"588","Курская область",38,"2013",0.624645366840194
"589","Ленинградская область",41,"2013",0.715175250724185
"590","Липецкая область",42,"2013",0.604324740843751
"591","Магаданская область",44,"2013",1.05876500096644
"592","Московская область",46,"2013",0.756061032577604
"593","Мурманская область",47,"2013",0.85152237675241
"594","Нижегородская область",22,"2013",0.664628917828886
"595","Новгородская область",49,"2013",0.631130272796734
"596","Новосибирская область",50,"2013",0.696160946051654
"597","Омская область",52,"2013",0.597961126886999
"598","Оренбургская область",53,"2013",0.596043805221912
"599","Орловская область",54,"2013",0.587301700552754
"600","Пензенская область",56,"2013",0.579736193143564
"601","Пермский край",57,"2013",0.67482976959709
"602","Приморский край",5,"2013",0.843992543460805
"603","Псковская область",58,"2013",0.657407179189147
"604","Республика Адыгея (Адыгея)",79,"2013",0.611851331033758
"605","Республика Алтай",84,"2013",0.72528140392571
"606","Республика Башкортостан",80,"2013",0.604669158233521
"607","Республика Бурятия",81,"2013",0.700509945295362
"608","Республика Дагестан",82,"2013",0.603818168374052
"609","Республика Ингушетия",26,"2013",0.565993225809381
"610","Республика Калмыкия",85,"2013",0.63369297167994
"611","Республика Карелия",86,"2013",0.732309853710173
"612","Республика Коми",87,"2013",0.792576410716764
"613","Республика Марий Эл",88,"2013",0.583274416987626
"614","Республика Мордовия",89,"2013",0.597355964128702
"615","Республика Саха (Якутия)",98,"2013",0.889634009498396
"616","Республика Северная Осетия-Алания",90,"2013",0.605711491087308
"617","Республика Татарстан (Татарстан)",92,"2013",0.617675292884505
"618","Республика Тыва",93,"2013",0.655793411833689
"619","Республика Хакасия",95,"2013",0.665680979987469
"620","Ростовская область",60,"2013",0.690613296457106
"621","Рязанская область",61,"2013",0.665872322981785
"622","Самарская область",36,"2013",0.691311211921123
"623","Саратовская область",63,"2013",0.577211762859222
"624","Сахалинская область",64,"2013",0.959152486745444
"625","Свердловская область",65,"2013",0.704887483833138
"626","Смоленская область",66,"2013",0.658378812428084
"627","Ставропольский край",7,"2013",0.663637825980357
"628","Тамбовская область",68,"2013",0.629820708371224
"629","Тверская область",28,"2013",0.695625834287886
"630","Томская область",69,"2013",0.699590850302322
"631","Тульская область",70,"2013",0.635304144554119
"632","Тюменская область",71,"2013",0.820859499758065
"633","Удмуртская Республика",94,"2013",0.61334121190815
"634","Ульяновская область",73,"2013",0.630948010486893
"635","Хабаровский край",8,"2013",0.927039943336529
"636","Челябинская область",75,"2013",0.636626681386024
"637","Чеченская Республика",96,"2013",0.630647050658544
"638","Чувашская Республика - Чувашия",97,"2013",0.58979434844143
"639","Чукотский автономный округ",77,"2013",1.21258530978755
"640","Ярославская область",78,"2013",0.655933513822748
"641","Алтайский край",1,"2014",0.628143158054089
"642","Амурская область",10,"2014",0.787586321903381
"643","Архангельская область",11,"2014",0.789970042352284
"644","Астраханская область",12,"2014",0.630233570305857
"645","Белгородская область",14,"2014",0.636050061086163
"646","Брянская область",15,"2014",0.666789469762645
"647","Владимирская область",17,"2014",0.71533197638869
"648","Волгоградская область",18,"2014",0.646836824844151
"649","Вологодская область",19,"2014",0.728023469386548
"650","Воронежская область",20,"2014",0.664371451177786
"651","Город Москва столица Российской Федерации город федерального значения",45,"2014",1
"652","Город Санкт-Петербург город федерального значения",40,"2014",0.758089924981698
"653","Еврейская автономная область",99,"2014",0.854216955815722
"654","Забайкальский край",76,"2014",0.643773646495026
"655","Ивановская область",24,"2014",0.674996185810743
"656","Иркутская область",25,"2014",0.656656735976497
"657","Кабардино-Балкарская Республика",83,"2014",0.665829121955893
"658","Калининградская область",27,"2014",0.722797734430716
"659","Калужская область",29,"2014",0.709897495881267
"660","Камчатский край",30,"2014",1.15320740792429
"661","Карачаево-Черкесская Республика",91,"2014",0.686823129243655
"662","Кемеровская область - Кузбасс",32,"2014",0.606037418083633
"663","Кировская область",33,"2014",0.660961152038906
"664","Костромская область",34,"2014",0.647437042223371
"665","Краснодарский край",3,"2014",0.730093184487308
"666","Красноярский край",4,"2014",0.726870933749011
"667","Курганская область",37,"2014",0.654604761290887
"668","Курская область",38,"2014",0.604150429258912
"669","Ленинградская область",41,"2014",0.746818847890132
"670","Липецкая область",42,"2014",0.615448708320373
"671","Магаданская область",44,"2014",1.03649617339245
"672","Московская область",46,"2014",0.780327535371431
"673","Мурманская область",47,"2014",0.868590831516912
"674","Нижегородская область",22,"2014",0.690523188496642
"675","Новгородская область",49,"2014",0.649480738048578
"676","Новосибирская область",50,"2014",0.706737927943164
"677","Омская область",52,"2014",0.622202484367738
"678","Оренбургская область",53,"2014",0.61847344910334
"679","Орловская область",54,"2014",0.623937496969346
"680","Пензенская область",56,"2014",0.61123240298654
"681","Пермский край",57,"2014",0.690503082692806
"682","Приморский край",5,"2014",0.865496903114862
"683","Псковская область",58,"2014",0.691986772746465
"684","Республика Адыгея (Адыгея)",79,"2014",0.663755267424931
"685","Республика Алтай",84,"2014",0.783003381323127
"686","Республика Башкортостан",80,"2014",0.657724708968489
"687","Республика Бурятия",81,"2014",0.699825079506627
"688","Республика Дагестан",82,"2014",0.618374694125675
"689","Республика Ингушетия",26,"2014",0.581670957875976
"690","Республика Калмыкия",85,"2014",0.654811732800963
"691","Республика Карелия",86,"2014",0.759289177045795
"692","Республика Коми",87,"2014",0.782238178083018
"693","Республика Марий Эл",88,"2014",0.622942259679466
"694","Республика Мордовия",89,"2014",0.621261059670478
"695","Республика Саха (Якутия)",98,"2014",0.881220233061747
"696","Республика Северная Осетия-Алания",90,"2014",0.645735145063375
"697","Республика Татарстан (Татарстан)",92,"2014",0.638537267290104
"698","Республика Тыва",93,"2014",0.664003041889851
"699","Республика Хакасия",95,"2014",0.690967881569719
"700","Ростовская область",60,"2014",0.718948064343303
"701","Рязанская область",61,"2014",0.666683027271749
"702","Самарская область",36,"2014",0.695689197388138
"703","Саратовская область",63,"2014",0.610163838647376
"704","Сахалинская область",64,"2014",0.966106936857132
"705","Свердловская область",65,"2014",0.69603513548355
"706","Смоленская область",66,"2014",0.705761022415606
"707","Ставропольский край",7,"2014",0.680185257241933
"708","Тамбовская область",68,"2014",0.64028588087666
"709","Тверская область",28,"2014",0.71183534056275
"710","Томская область",69,"2014",0.706018258435272
"711","Тульская область",70,"2014",0.666408642184105
"712","Тюменская область",71,"2014",0.807514721587838
"713","Удмуртская Республика",94,"2014",0.642322480535808
"714","Ульяновская область",73,"2014",0.631530986000447
"715","Хабаровский край",8,"2014",0.912838974982467
"716","Челябинская область",75,"2014",0.648005326855322
"717","Чеченская Республика",96,"2014",0.660362708701201
"718","Чувашская Республика - Чувашия",97,"2014",0.624991277629218
"719","Чукотский автономный округ",77,"2014",1.15205191555089
"720","Ярославская область",78,"2014",0.685051453117405
"721","Алтайский край",1,"2015",0.609681121403394
"722","Амурская область",10,"2015",0.764855181115696
"723","Архангельская область",11,"2015",0.767822326171164
"724","Астраханская область",12,"2015",0.616352658082578
"725","Белгородская область",14,"2015",0.615936562552855
"726","Брянская область",15,"2015",0.647682264887867
"727","Владимирская область",17,"2015",0.689313608399111
"728","Волгоградская область",18,"2015",0.641599591583041
"729","Вологодская область",19,"2015",0.707519603702731
"730","Воронежская область",20,"2015",0.656927679276471
"731","Город Москва столица Российской Федерации город федерального значения",45,"2015",1
"732","Город Санкт-Петербург город федерального значения",40,"2015",0.748205652880865
"733","Еврейская автономная область",99,"2015",0.813574675658204
"734","Забайкальский край",76,"2015",0.629752801900135
"735","Ивановская область",24,"2015",0.659730357645003
"736","Иркутская область",25,"2015",0.640584256231835
"737","Кабардино-Балкарская Республика",83,"2015",0.646453693548237
"738","Калининградская область",27,"2015",0.699259951791027
"739","Калужская область",29,"2015",0.694127761042875
"740","Камчатский край",30,"2015",1.19176037463125
"741","Карачаево-Черкесская Республика",91,"2015",0.678865044966334
"742","Кемеровская область - Кузбасс",32,"2015",0.585658089841354
"743","Кировская область",33,"2015",0.648802921177395
"744","Костромская область",34,"2015",0.630138805733195
"745","Краснодарский край",3,"2015",0.728136566495905
"746","Красноярский край",4,"2015",0.714000732577167
"747","Курганская область",37,"2015",0.653844318013201
"748","Курская область",38,"2015",0.59813939926597
"749","Ленинградская область",41,"2015",0.72410427914303
"750","Липецкая область",42,"2015",0.601852610869744
"751","Магаданская область",44,"2015",1.02167328511052
"752","Московская область",46,"2015",0.765422772773448
"753","Мурманская область",47,"2015",0.842363609384874
"754","Нижегородская область",22,"2015",0.673345293918053
"755","Новгородская область",49,"2015",0.625424266981834
"756","Новосибирская область",50,"2015",0.688684276880965
"757","Омская область",52,"2015",0.5973134340748
"758","Оренбургская область",53,"2015",0.597912155073927
"759","Орловская область",54,"2015",0.606079975428573
"760","Пензенская область",56,"2015",0.619748869226674
"761","Пермский край",57,"2015",0.667937089676369
"762","Приморский край",5,"2015",0.836240986758616
"763","Псковская область",58,"2015",0.677597043127627
"764","Республика Адыгея (Адыгея)",79,"2015",0.647116229697184
"765","Республика Алтай",84,"2015",0.766508667965106
"766","Республика Башкортостан",80,"2015",0.635129876800443
"767","Республика Бурятия",81,"2015",0.664785762684428
"768","Республика Дагестан",82,"2015",0.611982617375776
"769","Республика Ингушетия",26,"2015",0.595978504152135
"770","Республика Калмыкия",85,"2015",0.63590084682185
"771","Республика Карелия",86,"2015",0.749147315457482
"772","Республика Коми",87,"2015",0.758332027630403
"773","Республика Марий Эл",88,"2015",0.618414458126367
"774","Республика Мордовия",89,"2015",0.602651597298388
"775","Республика Саха (Якутия)",98,"2015",0.8688956658618
"776","Республика Северная Осетия-Алания",90,"2015",0.637646165228318
"777","Республика Татарстан (Татарстан)",92,"2015",0.619426161721079
"778","Республика Тыва",93,"2015",0.637804924869335
"779","Республика Хакасия",95,"2015",0.652384870725034
"780","Ростовская область",60,"2015",0.699786037660277
"781","Рязанская область",61,"2015",0.645780262129807
"782","Самарская область",36,"2015",0.679510459977525
"783","Саратовская область",63,"2015",0.593925005266047
"784","Сахалинская область",64,"2015",0.882057670217833
"785","Свердловская область",65,"2015",0.679322127462201
"786","Смоленская область",66,"2015",0.681536980101087
"787","Ставропольский край",7,"2015",0.664987584581015
"788","Тамбовская область",68,"2015",0.632190748152214
"789","Тверская область",28,"2015",0.686476687755066
"790","Томская область",69,"2015",0.690233480436765
"791","Тульская область",70,"2015",0.647276026982913
"792","Тюменская область",71,"2015",0.786471914589389
"793","Удмуртская Республика",94,"2015",0.627511489321079
"794","Ульяновская область",73,"2015",0.619868717190971
"795","Хабаровский край",8,"2015",0.892734515487366
"796","Челябинская область",75,"2015",0.630941423918333
"797","Чеченская Республика",96,"2015",0.670816034931272
"798","Чувашская Республика - Чувашия",97,"2015",0.604234524307346
"799","Чукотский автономный округ",77,"2015",1.08982112042801
"800","Ярославская область",78,"2015",0.666842893327011
"801","Алтайский край",1,"2016",0.614117104109008
"802","Амурская область",10,"2016",0.720764885663487
"803","Архангельская область",11,"2016",0.763555692012399
"804","Астраханская область",12,"2016",0.62396806523667
"805","Белгородская область",14,"2016",0.60472765032419
"806","Брянская область",15,"2016",0.641728856712108
"807","Владимирская область",17,"2016",0.678595859081919
"808","Волгоградская область",18,"2016",0.626172776570103
"809","Вологодская область",19,"2016",0.702550793565738
"810","Воронежская область",20,"2016",0.64664419956234
"811","Город Москва столица Российской Федерации город федерального значения",45,"2016",1
"812","Город Санкт-Петербург город федерального значения",40,"2016",0.752021870427469
"813","Еврейская автономная область",99,"2016",0.784924061283927
"814","Забайкальский край",76,"2016",0.638655681247113
"815","Ивановская область",24,"2016",0.654917056606579
"816","Иркутская область",25,"2016",0.641518378467883
"817","Кабардино-Балкарская Республика",83,"2016",0.654395205730415
"818","Калининградская область",27,"2016",0.702274178808992
"819","Калужская область",29,"2016",0.676803414768138
"820","Камчатский край",30,"2016",1.17719661323126
"821","Карачаево-Черкесская Республика",91,"2016",0.674690908353621
"822","Кемеровская область - Кузбасс",32,"2016",0.583360729297461
"823","Кировская область",33,"2016",0.634566803429251
"824","Костромская область",34,"2016",0.623872481079889
"825","Краснодарский край",3,"2016",0.719549325528259
"826","Красноярский край",4,"2016",0.708133777268639
"827","Курганская область",37,"2016",0.65270896603528
"828","Курская область",38,"2016",0.594175738713466
"829","Ленинградская область",41,"2016",0.714282541939963
"830","Липецкая область",42,"2016",0.595022961921299
"831","Магаданская область",44,"2016",0.993313936507982
"832","Московская область",46,"2016",0.758203944729186
"833","Мурманская область",47,"2016",0.825447881773019
"834","Нижегородская область",22,"2016",0.671841728084315
"835","Новгородская область",49,"2016",0.62589712730989
"836","Новосибирская область",50,"2016",0.677253336152583
"837","Омская область",52,"2016",0.594481318366206
"838","Оренбургская область",53,"2016",0.588321933233018
"839","Орловская область",54,"2016",0.601555511464547
"840","Пензенская область",56,"2016",0.611926875223573
"841","Пермский край",57,"2016",0.654289001111769
"842","Приморский край",5,"2016",0.817095371264796
"843","Псковская область",58,"2016",0.666723630962122
"844","Республика Адыгея (Адыгея)",79,"2016",0.639344080275244
"845","Республика Алтай",84,"2016",0.750759000962117
"846","Республика Башкортостан",80,"2016",0.632579811564042
"847","Республика Бурятия",81,"2016",0.650786179689525
"848","Республика Дагестан",82,"2016",0.605365360784331
"849","Республика Ингушетия",26,"2016",0.570732034643947
"850","Республика Калмыкия",85,"2016",0.625324587865736
"851","Республика Карелия",86,"2016",0.73990488893652
"852","Республика Коми",87,"2016",0.739527379792061
"853","Республика Марий Эл",88,"2016",0.612549137739184
"854","Республика Мордовия",89,"2016",0.599965821422727
"855","Республика Саха (Якутия)",98,"2016",0.862872941138987
"856","Республика Северная Осетия-Алания",90,"2016",0.616213679830729
"857","Республика Татарстан (Татарстан)",92,"2016",0.602342391139059
"858","Республика Тыва",93,"2016",0.623979168446801
"859","Республика Хакасия",95,"2016",0.640080271381766
"860","Ростовская область",60,"2016",0.686609480307009
"861","Рязанская область",61,"2016",0.643486060402429
"862","Самарская область",36,"2016",0.667133001492175
"863","Саратовская область",63,"2016",0.582768397174378
"864","Сахалинская область",64,"2016",0.867748215883094
"865","Свердловская область",65,"2016",0.677201199339794
"866","Смоленская область",66,"2016",0.673420314916004
"867","Ставропольский край",7,"2016",0.655730970184019
"868","Тамбовская область",68,"2016",0.613524289237658
"869","Тверская область",28,"2016",0.667958983776279
"870","Томская область",69,"2016",0.669977354278815
"871","Тульская область",70,"2016",0.644611829360074
"872","Тюменская область",71,"2016",0.770824915410435
"873","Удмуртская Республика",94,"2016",0.628036667627336
"874","Ульяновская область",73,"2016",0.628677274577076
"875","Хабаровский край",8,"2016",0.850941817730668
"876","Челябинская область",75,"2016",0.618040882019703
"877","Чеченская Республика",96,"2016",0.675042349091685
"878","Чувашская Республика - Чувашия",97,"2016",0.60073001192871
"879","Чукотский автономный округ",77,"2016",1.11522766649626
"880","Ярославская область",78,"2016",0.668707243589465
"881","Алтайский край",1,"2017",0.613776313905198
"882","Амурская область",10,"2017",0.707261142812629
"883","Архангельская область",11,"2017",0.761729393067669
"884","Астраханская область",12,"2017",0.631273903444428
"885","Белгородская область",14,"2017",0.603291567562172
"886","Брянская область",15,"2017",0.644074184816453
"887","Владимирская область",17,"2017",0.67894388465986
"888","Волгоградская область",18,"2017",0.625888092113887
"889","Вологодская область",19,"2017",0.702510657571832
"890","Воронежская область",20,"2017",0.645036969727785
"891","Город Москва столица Российской Федерации город федерального значения",45,"2017",1
"892","Город Санкт-Петербург город федерального значения",40,"2017",0.762276557166987
"893","Еврейская автономная область",99,"2017",0.788257289340655
"894","Забайкальский край",76,"2017",0.64160798141228
"895","Ивановская область",24,"2017",0.66105119879316
"896","Иркутская область",25,"2017",0.638785398321937
"897","Кабардино-Балкарская Республика",83,"2017",0.648872249544146
"898","Калининградская область",27,"2017",0.708196406256049
"899","Калужская область",29,"2017",0.693643613783311
"900","Камчатский край",30,"2017",1.14030024522094
"901","Карачаево-Черкесская Республика",91,"2017",0.666059639487429
"902","Кемеровская область - Кузбасс",32,"2017",0.58209537261502
"903","Кировская область",33,"2017",0.632107477396245
"904","Костромская область",34,"2017",0.626176367828617
"905","Краснодарский край",3,"2017",0.715115489875132
"906","Красноярский край",4,"2017",0.69879292707604
"907","Курганская область",37,"2017",0.642456948727505
"908","Курская область",38,"2017",0.605306698771936
"909","Ленинградская область",41,"2017",0.716643164576979
"910","Липецкая область",42,"2017",0.597188798669267
"911","Магаданская область",44,"2017",0.997316890111443
"912","Московская область",46,"2017",0.77251221090214
"913","Мурманская область",47,"2017",0.825740595704505
"914","Нижегородская область",22,"2017",0.677774455506416
"915","Новгородская область",49,"2017",0.630606391231194
"916","Новосибирская область",50,"2017",0.662362433476181
"917","Омская область",52,"2017",0.59463816499913
"918","Оренбургская область",53,"2017",0.58674463482977
"919","Орловская область",54,"2017",0.601938817444506
"920","Пензенская область",56,"2017",0.609832347613865
"921","Пермский край",57,"2017",0.649786055571908
"922","Приморский край",5,"2017",0.798560580581692
"923","Псковская область",58,"2017",0.66114309250805
"924","Республика Адыгея (Адыгея)",79,"2017",0.636720821763044
"925","Республика Алтай",84,"2017",0.738678064597083
"926","Республика Башкортостан",80,"2017",0.633902903328278
"927","Республика Бурятия",81,"2017",0.650469894079666
"928","Республика Дагестан",82,"2017",0.612568634576013
"929","Республика Ингушетия",26,"2017",0.575847532933635
"930","Республика Калмыкия",85,"2017",0.631373260608243
"931","Республика Карелия",86,"2017",0.743783530127378
"932","Республика Коми",87,"2017",0.739881545736248
"933","Республика Марий Эл",88,"2017",0.613458184394768
"934","Республика Мордовия",89,"2017",0.590753906299197
"935","Республика Саха (Якутия)",98,"2017",0.871918820066042
"936","Республика Северная Осетия-Алания",90,"2017",0.609860802012892
"937","Республика Татарстан (Татарстан)",92,"2017",0.601487745250098
"938","Республика Тыва",93,"2017",0.621135274545301
"939","Республика Хакасия",95,"2017",0.642549775373511
"940","Ростовская область",60,"2017",0.678694792051987
"941","Рязанская область",61,"2017",0.645907394458669
"942","Самарская область",36,"2017",0.648152026722879
"943","Саратовская область",63,"2017",0.57387718241742
"944","Сахалинская область",64,"2017",0.838956964354101
"945","Свердловская область",65,"2017",0.678375263144883
"946","Смоленская область",66,"2017",0.669664018852672
"947","Ставропольский край",7,"2017",0.66816946320543
"948","Тамбовская область",68,"2017",0.601894036750955
"949","Тверская область",28,"2017",0.658544412885458
"950","Томская область",69,"2017",0.671561134276309
"951","Тульская область",70,"2017",0.650496949082019
"952","Тюменская область",71,"2017",0.765564206418473
"953","Удмуртская Республика",94,"2017",0.625881095130519
"954","Ульяновская область",73,"2017",0.634744873660136
"955","Хабаровский край",8,"2017",0.832547727589712
"956","Челябинская область",75,"2017",0.600339307046755
"957","Чеченская Республика",96,"2017",0.685455277381412
"958","Чувашская Республика - Чувашия",97,"2017",0.596042226328156
"959","Чукотский автономный округ",77,"2017",1.08098308549241
"960","Ярославская область",78,"2017",0.664294533816654
"961","Алтайский край",1,"2018",0.620708775302545
"962","Амурская область",10,"2018",0.71787316059805
"963","Архангельская область",11,"2018",0.762185017407007
"964","Астраханская область",12,"2018",0.632130870782759
"965","Белгородская область",14,"2018",0.62178981596634
"966","Брянская область",15,"2018",0.65332602429729
"967","Владимирская область",17,"2018",0.690573280368347
"968","Волгоградская область",18,"2018",0.629000807627463
"969","Вологодская область",19,"2018",0.693710550461402
"970","Воронежская область",20,"2018",0.656649773904849
"971","Город Москва столица Российской Федерации город федерального значения",45,"2018",1
"972","Город Санкт-Петербург город федерального значения",40,"2018",0.769303219744487
"973","Еврейская автономная область",99,"2018",0.801647505971624
"974","Забайкальский край",76,"2018",0.656840307321843
"975","Ивановская область",24,"2018",0.665658896536751
"976","Иркутская область",25,"2018",0.656091686662165
"977","Кабардино-Балкарская Республика",83,"2018",0.648982492996883
"978","Калининградская область",27,"2018",0.719788404307406
"979","Калужская область",29,"2018",0.697800938073036
"980","Камчатский край",30,"2018",1.12351340017468
"981","Карачаево-Черкесская Республика",91,"2018",0.659603717518669
"982","Кемеровская область - Кузбасс",32,"2018",0.596516436547643
"983","Кировская область",33,"2018",0.646721766708722
"984","Костромская область",34,"2018",0.613224370440204
"985","Краснодарский край",3,"2018",0.726475541680198
"986","Красноярский край",4,"2018",0.706388905279667
"987","Курганская область",37,"2018",0.652936849658324
"988","Курская область",38,"2018",0.625250497391314
"989","Ленинградская область",41,"2018",0.721010881124715
"990","Липецкая область",42,"2018",0.606562457349567
"991","Магаданская область",44,"2018",0.976909872288558
"992","Московская область",46,"2018",0.773090015103039
"993","Мурманская область",47,"2018",0.828062734591454
"994","Нижегородская область",22,"2018",0.687169804011832
"995","Новгородская область",49,"2018",0.646764557901664
"996","Новосибирская область",50,"2018",0.668097093667219
"997","Омская область",52,"2018",0.602558552991037
"998","Оренбургская область",53,"2018",0.605986352762487
"999","Орловская область",54,"2018",0.610001517961265
"1000","Пензенская область",56,"2018",0.617688617948068
"1001","Пермский край",57,"2018",0.660471703084975
"1002","Приморский край",5,"2018",0.803264562631217
"1003","Псковская область",58,"2018",0.676759832853096
"1004","Республика Адыгея (Адыгея)",79,"2018",0.640414344869088
"1005","Республика Алтай",84,"2018",0.717792532981875
"1006","Республика Башкортостан",80,"2018",0.642064283182205
"1007","Республика Бурятия",81,"2018",0.66524134458036
"1008","Республика Дагестан",82,"2018",0.632636707726693
"1009","Республика Ингушетия",26,"2018",0.576783390530895
"1010","Республика Калмыкия",85,"2018",0.646903291453518
"1011","Республика Карелия",86,"2018",0.746342366479091
"1012","Республика Коми",87,"2018",0.756979806610834
"1013","Республика Марий Эл",88,"2018",0.626457209032275
"1014","Республика Мордовия",89,"2018",0.597571802495672
"1015","Республика Саха (Якутия)",98,"2018",0.874558293541277
"1016","Республика Северная Осетия-Алания",90,"2018",0.62047184722373
"1017","Республика Татарстан (Татарстан)",92,"2018",0.607576833839095
"1018","Республика Тыва",93,"2018",0.628448125588097
"1019","Республика Хакасия",95,"2018",0.661654091311001
"1020","Ростовская область",60,"2018",0.680231324684708
"1021","Рязанская область",61,"2018",0.66039377807046
"1022","Самарская область",36,"2018",0.645761892685994
"1023","Саратовская область",63,"2018",0.582747131526164
"1024","Сахалинская область",64,"2018",0.831187392543432
"1025","Свердловская область",65,"2018",0.668436270175484
"1026","Смоленская область",66,"2018",0.679273252396419
"1027","Ставропольский край",7,"2018",0.68396181584202
"1028","Тамбовская область",68,"2018",0.610352405743389
"1029","Тверская область",28,"2018",0.665712948569941
"1030","Томская область",69,"2018",0.68565139231281
"1031","Тульская область",70,"2018",0.671946949731159
"1032","Тюменская область",71,"2018",0.761436847180939
"1033","Удмуртская Республика",94,"2018",0.6303336406792
"1034","Ульяновская область",73,"2018",0.648624398277001
"1035","Хабаровский край",8,"2018",0.825232209786751
"1036","Челябинская область",75,"2018",0.60860787637219
"1037","Чеченская Республика",96,"2018",0.696803227627075
"1038","Чувашская Республика - Чувашия",97,"2018",0.604090928131966
"1039","Чукотский автономный округ",77,"2018",1.17618980911975
"1040","Ярославская область",78,"2018",0.677948076716051
"1041","Алтайский край",1,"2019",0.63460119267127
"1042","Амурская область",10,"2019",0.724238313598094
"1043","Архангельская область",11,"2019",0.762868300997252
"1044","Астраханская область",12,"2019",0.629871858856664
"1045","Белгородская область",14,"2019",0.612926527227767
"1046","Брянская область",15,"2019",0.647851840848014
"1047","Владимирская область",17,"2019",0.683794430349396
"1048","Волгоградская область",18,"2019",0.62754411272216
"1049","Вологодская область",19,"2019",0.680859446092848
"1050","Воронежская область",20,"2019",0.653568913925516
"1051","Город Москва столица Российской Федерации город федерального значения",45,"2019",1
"1052","Город Санкт-Петербург город федерального значения",40,"2019",0.75794437299189
"1053","Еврейская автономная область",99,"2019",0.802902580848891
"1054","Забайкальский край",76,"2019",0.668759422941352
"1055","Ивановская область",24,"2019",0.659592212236239
"1056","Иркутская область",25,"2019",0.65458141182429
"1057","Кабардино-Балкарская Республика",83,"2019",0.64144369777611
"1058","Калининградская область",27,"2019",0.712498810933935
"1059","Калужская область",29,"2019",0.69010484196389
"1060","Камчатский край",30,"2019",1.10603559075625
"1061","Карачаево-Черкесская Республика",91,"2019",0.646350685662187
"1062","Кемеровская область - Кузбасс",32,"2019",0.605755644426027
"1063","Кировская область",33,"2019",0.62630878710049
"1064","Костромская область",34,"2019",0.613740521677489
"1065","Краснодарский край",3,"2019",0.719499423818763
"1066","Красноярский край",4,"2019",0.707387672892378
"1067","Курганская область",37,"2019",0.646455366912125
"1068","Курская область",38,"2019",0.616782793356172
"1069","Ленинградская область",41,"2019",0.719116316505714
"1070","Липецкая область",42,"2019",0.600341756047514
"1071","Магаданская область",44,"2019",0.978319687850069
"1072","Московская область",46,"2019",0.766649856855992
"1073","Мурманская область",47,"2019",0.826143121421128
"1074","Нижегородская область",22,"2019",0.674745366117242
"1075","Новгородская область",49,"2019",0.637883232192134
"1076","Новосибирская область",50,"2019",0.664646448851482
"1077","Омская область",52,"2019",0.608241063978487
"1078","Оренбургская область",53,"2019",0.595653686626036
"1079","Орловская область",54,"2019",0.602593488826254
"1080","Пензенская область",56,"2019",0.608378322380895
"1081","Пермский край",57,"2019",0.653185372250434
"1082","Приморский край",5,"2019",0.802996403048005
"1083","Псковская область",58,"2019",0.653964617737521
"1084","Республика Адыгея (Адыгея)",79,"2019",0.632302983155006
"1085","Республика Алтай",84,"2019",0.706396893095251
"1086","Республика Башкортостан",80,"2019",0.641892828118166
"1087","Республика Бурятия",81,"2019",0.671706569334822
"1088","Республика Дагестан",82,"2019",0.626541605150144
"1089","Республика Ингушетия",26,"2019",0.588451964119959
"1090","Республика Калмыкия",85,"2019",0.665680664851902
"1091","Республика Карелия",86,"2019",0.738884132624628
"1092","Республика Коми",87,"2019",0.745899513818576
"1093","Республика Марий Эл",88,"2019",0.616698527121783
"1094","Республика Мордовия",89,"2019",0.590110792723741
"1095","Республика Саха (Якутия)",98,"2019",0.876737176655473
